Mes,Año,Observado,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,CESM2-WACCM,CMCC-CM2-SR5,CMCC-ESM2,CNRM-CM6-1,CNRM-ESM2-1,CanESM5,EC-Earth3,EC-Earth3-Veg-LR,FGOALS-g3,GFDL-CM4,GFDL-CM4_gr2,GFDL-ESM4,HadGEM3-GC31-LL,IITM-ESM,INM-CM4-8,INM-CM5-0,IPSL-CM6A-LR,KACE-1-0-G,KIOST-ESM,MIROC-ES2L,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-MM
6,2009,0,0,5,0,21.6250996,8.043443498,1,9.905124762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,35.71053381,0
7,2009,5,31.01044392,3,65.2168882,36.61316147,21.03841711,0,29.02591732,0,0,0,3,0,0,40.56164342,92,0,28.08523515,0,32.0838552,0,0,15,0,26.33684369,0,9,0,33.0812154,3
8,2009,0,0,0,3,0,0,0,0,0,0,0,0,0,21.97870741,0,0,0,0,0,0,0,17.79944673,16.15269745,0,2,11.79584212,0,0,0,0
9,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2010,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1.947151451,0,0,0
3,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0
4,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2010,32,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2010,0,0,0,8,0,0,0,0,0,6,4.918379513,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5.93896148,0
7,2010,0,52.51449207,0,2.090291687,0,6.099490037,34.08224218,0,36.16355985,5,25.10425313,0,14,98,0,1,0,74.06981025,8,4,1,40.22290043,6,0,12.11176527,5,0,0,50.28914659,3
8,2010,2,0,0,9,0,1,19,0,0,15.96459523,0,38.87438609,0,0,0,0,19.01498233,0,11.9410662,64.96462044,0,0,70.69327735,1.93428322,2.066419806,0,0,0,0,0
9,2010,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6,2011,4,0,0,0,0,0,0,0,0,0,0,0,9.083240519,6,0,1,0,0,0,8.024909215,0,0,0,6.856941858,0,10,0,0,0,0
7,2011,37,0,0,31.98764948,0,0,9.009863971,22.22854546,0,12.96381877,6,0,0,41.28302687,0,2,0,0,6,0,89.28647392,6,2,29.02208424,23.66681098,0,4,3.978891136,0,2
8,2011,0,93.34190534,0,56.10979155,4,11.47025487,6,0,0,4,26.217706,0,11.78857901,0,0,0,0,0,0,34.05649102,0,9.927998503,17.912363,4,0,43.59808125,5,2,0,0
9,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.067600051,0,0,0
2,2012,0,0,0,0,0,0,0,0,0,0,0,20.19145568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2012,0,1.093532747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2012,0,0,0.92707143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0
6,2012,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,3,3,0,0,0,4,1,0,0.16881641,2,68.27112613,0,0,7.983330706,0
7,2012,0,12.01347237,87.59936987,0,5.808090202,91.30334136,0,0,1,0,7.862999438,0,0,0,0,0,1,7.821812573,0,5.903103407,3.947093186,136.834883,32.99067601,0,35.15730145,0,0,0,32.94731047,0
8,2012,0,3,0,0,0,5.916010069,0,0,0,88.06816486,0,0,0,0,0,0,0,0,0,0,0,0,31.09216617,10.05628191,4,0,118.1234412,0,0,0
9,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
12,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,0,0,0,0,0,0,0,0,0,0,0,29.85323764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2013,7,0,0,0,0,0,0,4.086334358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0
6,2013,0,0,0,0,0,0,0,0,5,0,6,0,0,37.04591178,0,0.933778972,0,0,17.14009627,0,0,0,0,0,0,0,0,56.2829988,0,0
7,2013,2,3.111467487,24.01376367,0,0,10,0,0,0,0,0,55.59359058,0,4,0,0,0,0,11.93865249,2,0,20.99642563,4.094599383,0,0,155.9862951,0,0,2,2
8,2013,0,9.153835546,0,0.045292443,0,7,0,16,3,12,29.859105,0,0,50.90039695,0,0,2,0,5.033179863,0,43.13248043,0,0,0,0,20.70257814,0,53.8394272,0,0
9,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018858779,0,0,0,0,0,2,0,0,0,0.974692549,0,0,0,0,0,0
10,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2014,0,0.126391303,0,0,0,0,0,0,0,0,0,0,0,0,5.960278333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.160896534,0,32.98609114,1,0,0,0,0,0,0,0,0,0,0,0,0
3,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.766796831,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
4,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2014,10,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10.20897173,0,0,0,0
6,2014,5,0,0,17,0,0,0,0,0,0,0,0,2,4,4,4,0,0,0,0,0,0,0,18.97999525,0,2,0,0,0,9
7,2014,0,4,32.69903178,24.01632255,2,0,0,0,0,0,3,0,0,0,0,0,0,9,9.934317408,89.30315471,0,0,0,0,3.978836023,0,0,42.7872606,0,38.05015885
8,2014,0,0,37.95319591,0,0,0,0,0,5,0,0,0,0,18.92939326,17.00467594,19.04508946,0,0,0,56.44812624,0,24.11745208,22.08800588,0,0,0,0,0,0,49.92063837
9,2014,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
10,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2015,0,0,0.03708889,0.0000177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004629331,0,0,0,0,0,0,0
2,2015,0,0.0256337,0.120039831,0.002667143,0,0,0,0,0,0,0,0,0,0.002785496,0,0,0.872139138,0,0.00845601,0,0,0,0.000423825,0,0,0,18.70027187,0,0,0
3,2015,31,0,0.113124729,0,0,0,0,0,0,0,0,0,0,0.000600406,0,0,11.85995563,0,1.862529641,0,0,0,0.001855658,0,0,0,0,0,0,0
4,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169648,0,0,0,0,0,0,0,0,0.000131905,0,0,0,0,0,0,0
5,2015,0,0,0.017589524,0.008502502,0.062853843,0.003536982,0,0.002390299,0,0.579189863,1.770523344,0,0,0.003039607,0,0,0,0,0,0,0.003350323,0,0,0,7.161575232,0,0,0,0,0.000905787
6,2015,0,0,0.111207126,5.351194754,2.168744616,0.000423696,0,0,0.084894115,2.429362737,5.008128396,0,17.99500285,2.770930836,2.920668219,3.87127982,0,0,21.948101,0.000352511,19.24599487,1.656349157,0,0,35.57793126,0,0,0,2.397835156,6.692921835
7,2015,26,21.6667157,6.324385236,11.58797649,30.78509564,2.003230424,5.809605124,0,7.213537642,2.773636496,12.73642016,0,5.103593905,3.157608993,3.926787378,9.641705155,70.40541796,0,38.11830292,52.93158997,0,0,0,0,0,0,6.851525105,0,0,17.93605645
8,2015,2,0,4.562351369,7.323311132,0.020410925,0.000652392,0,0.003250461,0.005286188,90.39690462,9.281029583,0,8.684489612,0.01039763,0,0,0,0,0,4.993030689,5.983037312,8.128806898,99.86030504,10.31583278,5.950896296,6.447161955,0,2.371909076,0,7.781558229
9,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003287218,0,0,0,0,0,0,10.60050126,0,0,0,0,0,0,0,0,0
10,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003932559,0,0,0,0,0,0,0
12,2015,0,0,0.034477469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002930276,0,0,0,0,0,0,0
1,2016,0,0.001112497,0.100014949,0.000210629,0,0,0,0,0,0,0,0,0,0.00358107,0,0,0,0,0,0,0,0,0.00127587,0,0,0,0,0,0,0
2,2016,0,1.056212121,0.090594002,0,0,0,0,0,0,0,0,26.29773159,0,0.009773326,0,0,3.692162597,0,0.005148692,0,0,0,0.000529582,0,0,3.605190776,0,0,0,0
3,2016,0,0,0,0,0,0,0,0,0.003923973,0,0,0,0,0.000269869,0,0,0,0,0.000159372,0,0,0,0.002792299,0,0,0,0,0,0,0
4,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2016,0,0,0.125381057,0.009917033,0.021570894,0,0,0,0,0,0,0,0,0.006077129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004313432
6,2016,0,0,0.005874262,0.062095338,0.023705937,0.00166538,3.722330891,0.001555487,1.033276849,1.908778891,13.30823503,0,18.00514837,0.058918792,0,0,3.855375672,0,7.467617525,0,0,2.662916352,0,20.35135144,0,5.434957176,5.859709972,7.969957379,2.75431619,24.56058876
7,2016,0,17.78067595,10.21698764,0.007234139,4.060931879,0.00629387,139.9291814,0.010806016,141.9397186,0,0,0,3.409127257,0.001963011,0,3.883778034,37.50542573,3.055592178,0,0.000788112,0,0,0,5.976031794,0,0,0,101.161823,0.779850847,0
8,2016,0,0,0.002036084,0.021015978,0.016720625,23.04229975,0,21.7426323,0,53.6541341,1.880838331,23.42552338,1.773700659,7.930299346,0,1.840307993,106.6420329,0,0,20.1202017,0,1.862458555,21.20916658,107.9742461,0,0,0,1.699378722,0,0
9,2016,0,0,0,0,0,0.000350591,0,0,0,0,0,0,0,0.00662701,0,0,0,0,0,0.000115171,0.004514773,0,0,0,0,0,0,0,0,0
10,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001149644,0,0,0,0,0,0,0
12,2016,5,0,0.032590849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002536148,0,0,0,0,0,0,0
1,2017,0,0.001196311,0.059351081,0,0,0,0,0,0,0,0,0,0,0.005556537,1.399632576,0,0,0,0,0,0,0,0.001979505,0,0,0,0,0,0,0
2,2017,0,1.03542768,0.633288382,0,0,0,0,0,0,0,0,8.825162579,0,0.001114867,0,0,0,0.610457598,0,0,0,0,0.002211223,0,0,0,0,0,0,0
3,2017,0,0.005642496,0.016842278,0.003967844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003733904,0,0,0,0.002017167,0.984227101,0,0,1.916447134,0,0,0
4,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2017,42,0,0.13691852,0,0.107555701,0.003463856,0,0.007118988,0,0,0,0,0,3.158585775,0,0,0,0,0,0,0,5.662171658,0,0,0,0,0,0,0,0
6,2017,7,0,1.007270712,2.226726006,0.018231768,0.004928237,0,0.001361138,10.12915476,3.769729842,1.859292527,0,104.215556,0.017134456,0,4.824338738,0,0,0,0,8.780312069,0,0,27.12423414,0,0,51.89439666,0,6.639536557,0
7,2017,0,117.1865764,21.70580571,0,0.007956877,6.016194351,14.12265729,59.71570292,62.25004429,34.61538667,15.16498302,0,13.16162797,151.4564098,0,0,42.48679363,0,36.39029513,16.94968576,0,0,9.05993692,0,0,136.9615069,39.14293417,40.17322164,0,17.69070192
8,2017,4,0,0.024718773,0.053748242,6.099509633,2.207847172,18.28369009,0.009339899,19.78974378,0,0,0,0,0.02940588,31.36976707,31.24432555,0,0,1.766379054,17.30387424,3.979207228,11.03431018,19.96426922,3.975194856,18.02592367,3.611259002,17.98856801,30.77194921,0,0.002542075
9,2017,2,0,0.301909101,0,0,0,0,0,0,0,0,0,0,0.015077155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000344097
10,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2017,0,0.001816719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001028176,0,0,0,0,0,0,0
12,2017,0,0,0.010085697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000431327,0,0,0,0,0,0,0
1,2018,0,0.009310062,0.149076096,0.030795973,0,0,0,0,0.004861865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003183623,0,0,0,0,0,0,0
2,2018,0,0,0.066086279,0,0,0,0,0,0,0,0,0,0,0.000899452,0,0,1.771843596,0,0.000853304,0,0,0,1.052501335,0,0,0,0,0,0,0
3,2018,0,1.553326773,0.016342986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001585166,0,0,0,0,0,0,0
4,2018,0,0.000770232,0,0,0,0,0,0,0,0,0,0,0,0.000384443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2018,0,0,0.002527138,0.02930771,0.006080713,0.0005268,0,0,0,0,0.850802402,0,0,0.017379676,0,0,0,0,0,0,0,0,0,0,0,9.35377987,0,0,0,0
6,2018,0,0,2.433395932,17.0849376,8.045239258,0.005563218,0,0,9.213237077,14.97240825,0,0,0,4.312947267,0,1.860815237,16.92902945,0,0,0,0.001554369,5.721787896,0,0,0,47.48512562,0,6.30103457,2.657218443,0.001662782
7,2018,1,0,0.411738067,28.6258616,27.5616096,31.19419084,4.904784948,23.53999787,0,0,8.496675655,40.76348225,0,3.155012193,16.18756127,29.79518732,0,11.24712248,0,0.001692144,0,0,0,0,0,9.786571585,0,0,3.747011864,41.82588182
8,2018,0,0,0.508484563,17.77286854,0,0.000216299,0,0.007447739,0,0,0,0,13.51125105,6.261736997,0,0,0,0,50.87343394,0,0,0,17.9528911,0,0,0,29.65431087,0,0,5.776098964
9,2018,0,0,0.024242108,0,0,0,0,0,0,0,0,0,0,0.028671244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001135298
10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2018,0,0.001741343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003420841,0,0,0,0,0,0,0
12,2018,0,0,0.011406159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002766101,0,0,0,0,0,0,0
1,2019,0,0.006518439,0.320999385,0.000517028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001717638,0,0,0,0,0,0,0
2,2019,0,0.001339714,0.0283518,0,0,0,0,0,0,0,0,16.67605412,0,0.013189479,0,0,0,0,1.790450487,0,0,0,0.009034657,0,0,2.706115626,3.769491375,0,0,0
3,2019,0,0.026709079,0.008038279,0,0,0,0,0,0,0,0,3.486561289,0,0,0,0,0,0,0,0,0,0,0.001078089,0,0,0,0,0,0,0
4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2019,0,0,0,0,0.0211301,0,0,0.006877729,0,0,1.811880962,0,0,0.01451421,0,0,0,0,0,3.966935535,0,0,0,0,3.221519307,0,0,0,0,0
6,2019,0,0,0.215378147,0,0.027653107,0.000630507,0,0,17.53786016,30.41071752,22.02310083,0,6.130063005,0.038103291,0,0,0,0,0,0,21.73484058,0,0,0,0,11.31668733,0,33.640922,0,1.92612213
7,2019,0,0,5.341342063,31.27825422,0,11.10198992,0,6.118680449,0,5.617242551,13.61790659,142.5027372,1.729749501,7.232968727,28.4822084,33.02789383,0,3.040976829,5.632158301,0.001059331,23.32864113,1.794898682,11.05363077,0,0,0,0,0,0,0.000684329
8,2019,0,0,0.096984484,0,2.04580735,0,0,0,64.56561266,0,0.4242771,0,0,0.009337891,0,0,48.68390033,0,84.52161471,0,3.977599384,5.497818156,0,0,94.2003992,0,72.06016162,0,24.89009497,5.851606852
9,2019,0,0,0.066537621,0,0,0,0,0,0,0,0,0,0,0.001686601,0,0,0,0,0,0.0000391,0,0,0,0,2.487193991,0,0,0,0,0
10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004283556,0,0,0,0,0,0,0
12,2019,0,0,0.009145303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003598395,0,0,0,0,0,0,0
1,2020,0,0.000133518,0.165402957,0,0,0,0,0,0,0,0,3.924898797,0,0,0,0,0,0,0,0,0,0,0.004911151,0,0,0,0,0,0,0
2,2020,0,1.02699481,0.085792444,0,0,0,0,0,0,0,0,14.62410791,0,0.005727698,0,0,1.766732688,0,0,0,0,0,0.003343116,0,0,0,0,0,0,0
3,2020,0,2.052169844,0.005902172,0,0,0,0,0,0,0,0,0,0,0.005615603,4.923422521,0,0,0,0,0,0,0,0.00071756,0,0,0,0,0,0,0
4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2020,,0,0,0,0.03256863,0,0,0,0,0,6.56717448,0,0,0.00796195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2020,,0,3.253092031,2.110319551,0.023605763,0.000597321,0,6.967616692,0,17.2384784,9.677948324,0,0.734940073,53.00686649,0,2.860240791,0,0,0,4.527745691,0,1.751967441,0,0,1.18477431,0,0,0,0,0
7,2020,,7.883740173,13.63986813,17.45739233,0.023085735,8.057425906,0,1.984022188,21.1392288,6.589251545,64.31311535,0,6.741715065,26.84396752,0,0,2.928314189,0,21.65487552,176.7612674,26.5200799,2.719295612,2.01989644,0,0,3.687883953,0,0,0,35.92724028
8,2020,,0,0,0.016952885,0.033226621,0.012483549,0,23.42206381,88.7441469,140.0592956,0,0,0,57.26237483,0,0,0,0,20.03383483,33.46847487,0.001612505,0,0,0,0,9.21487703,0,3.426430807,0,0
9,2020,,0,0,0,0,0.003760328,0,0,0,0,0,0,0,0.001500231,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545909525,0,8.16E-05
10,2020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2020,,0.001531661,0,0,0,0,0,0,0.0108245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001810001,0,0,0,0,0,0,0
12,2020,,0,0.00776446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002524618,0,0,0,0,0,0,0
1,2021,,0.006382459,0.567868338,0,0,0,0,0,0,0,0,0,0,0,0.938928863,0,0,0,0,0,0,0,0.003019456,0,0,0,3.835149678,0,0,0
2,2021,,0.043569669,0.584540901,0,0,0,0,0,0,1.839644914,0,0,0,0.002990553,0,0,0,0,0,0,0,0,0.006175916,0,0,0,2.867748839,0,0,0
3,2021,,0.008335078,0,0,0,0,0,0,0.019988607,0.845368382,0,0,0,0,0,0,0,0.98395311,0,0,0,0,0.001784094,1.969109928,0,0,0.919050781,0,0,0
4,2021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021,,0,0.001131384,0,0.006563818,0.008339258,0,0.004498888,0,0,0,0,0,0.003092596,0,1.936472205,0,0,0,0.978923203,0,0,0,0,0,0,0,0.735036079,0,0
6,2021,,0,0.052783366,0,0.01042745,0.001360298,0,23.79479409,7.357151984,0.81546465,0,0,0,8.441414144,1.972800131,1.93725004,0,0,0,6.97617101,0,0,0,0,0,0,3.871145694,1.151907527,0,0
7,2021,,0,0.024761005,11.17409427,7.125823863,0.000806258,0,0,1.031822139,25.27355552,0,71.04767259,2.572483289,20.35553251,2.953467113,11.94999543,0,67.64653744,71.50799392,41.32158963,3.987958425,38.92233041,0,0,3.649478125,0,0,19.30557162,2.548710198,33.43399071
8,2021,,5.166406194,0.009015528,19.83778466,3.033760307,0.003628206,0,0.004942217,5.431020729,43.06298982,3.74748503,0,0,3.774551092,1.943539012,10.91366912,0,48.20673783,0,16.99525297,0,0,0,0,1.610208888,0,0,0,0,32.34347144
9,2021,,0,0.007521957,0,0,0.000335303,0,0,0,0,0,0,0,0.000416309,0,0,0,0,0,0,0,0,0,0,0,0,0,10.74462214,0,0
10,2021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001849151,0,0,0,0,0,0,0
12,2021,,0,0.010664751,0,0,0,0,0,0,0,0,0,0,0,0,0,1.779024102,0,0,0,0,0,0.001250855,0,0,0,0,0,0,0
1,2022,,0.005024611,0.056005677,0.000155693,0,0,0,0,0,0,0,0,0,0.007149076,0,0,0,0,0.013663265,0,0,0,0.005481627,0,0,2.543296073,0,0,0,0
2,2022,,0.020206002,0.379892589,0,0,0,0,0,0,0,0,36.70077534,0,0.000491615,0,0,0.868841627,0,0,0,0,0,0.005441525,0,0,2.69033774,0,0,0,0
3,2022,,0.006038034,2.424979978,0.00020125,0,0,0,0,0,0,0,0,0,0,1.944638311,0,2.92057023,0,0,0,0,0,0.001981585,0,0,0,0,0,0,0
4,2022,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2022,,0,0.314814188,0,0,0.005739973,0,0,0,0,7.077091283,0,0,0.082868467,0,0,0,0,25.20547214,0,0.002887771,0,0,0,0,0,0,0,0,0
6,2022,,0,0.510658302,0,3.086331524,0.001494285,1.828391736,18.92883344,4.189992905,0,2.789446274,0,0,0.013381386,0,0,0,0,2.700445925,0,0.002491676,0,0,0,0,1.748333669,0,0,11.17965311,0.000854497
7,2022,,6.251723238,0.118564565,13.68770487,188.2329561,0.000737675,12.32455825,33.70711455,99.45738789,3.773607943,1.801813962,0,5.360640416,19.75392247,0,0,0,4.005545677,14.94419402,3.97869178,0,0,8.028690985,0,4.855187455,0,0,1.190457389,75.95689299,0
8,2022,,0,4.248250516,0.006002872,0.008827798,0.0001632,0,31.03294842,0,1.855410971,1.768148256,0,0,1.111029319,18.06652355,6.888383245,17.95497344,0,0,0,0,5.641853103,3.022748395,0,29.34529619,0,0,0,0,7.541724763
9,2022,,0,0.002371649,0,0,0,0,0,0,0,0,0,0,0.001114049,0,0,0,0,0,0.000327158,0,0,0,0,0,0,0,0,0,0
10,2022,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2022,,0.004849963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001871237,0,0,0,0,0,0,0
12,2022,,0,0.052708814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000655484,0,0,0,0,0,0,0
1,2023,,0,0.138159683,0,0,0,0,0,0,0,0,0,0,0.006694486,0,0,0,0,0,0,0,0,0.004849276,0,0,0,0,0,0,0
