Mes,Año,Observado,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,CESM2-WACCM,CMCC-CM2-SR5,CMCC-ESM2,CNRM-CM6-1,CNRM-ESM2-1,CanESM5,EC-Earth3,EC-Earth3-Veg-LR,FGOALS-g3,GFDL-CM4,GFDL-CM4_gr2,GFDL-ESM4,HadGEM3-GC31-LL,IITM-ESM,INM-CM4-8,INM-CM5-0,IPSL-CM6A-LR,KACE-1-0-G,KIOST-ESM,MIROC-ES2L,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-MM
4,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1994,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
6,1994,0,0,0,0,4,0,0,3.982092322,2,0,0,0,3.998499869,0,27.33260374,24.99117064,0,0,4,2,1,4.167468744,0,0,0,0,0,0,0,3.045678617
7,1994,0,8.97885599,67.10899556,93.19529317,64.48141179,0,2,0,2,0,8,35.1311964,12.1406542,0,0,1,0,27.9846394,0,9.056163801,5.810768907,72.64779699,0,0,0,5.017044982,33.30495375,11,0,43.32250424
8,1994,0,0,0,6,2,0,20.99863173,4,0,0,42.36719446,18,0,38.98979603,80.20227174,58.8127885,0,0,15.86864419,10.87582103,0,4,0,0,0,0,1,37.68933851,0,0
9,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865544933,0,0,0
2,1995,0,1,1,0,0,0,0,0,0,0,0,13.85731525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.092937803,0,0
3,1995,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
6,1995,0,0,37,0,0,0,0,4,0.967503201,23.14753911,0,0,0,12.09275733,3,6,0,0,1.079277168,5,0,8,0,1,5.992771477,0,0,0,0,13
7,1995,0,0,2,32.9900238,0,1,0,2,0,0,0,0,0,9.884080699,29.96848686,21.98706915,25.82842365,15.02096342,0,0,44.69663591,13.141435,4,8.060205103,0,11.94667867,0,0,3,0
8,1995,0,0,22.97595387,8.917511826,0,0,4.899634682,0,0,26.15400282,0,42.54385688,15.89281303,0,0,4,20.07534772,5,0,0,0,0,82.87788085,160.8978661,2,6.911906296,23.0051366,4,0,0
9,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,1996,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
6,1996,0,0,0,6,0,0,3,0,0,0,92,0,4,0,0,0,0,0,0,0,6,0,0,0,4,0,0,2,0,6
7,1996,0,47.62244565,0,0,18.99149295,0,22.14870098,0,0,15.15391676,30.18039355,0,0,3.018882606,0,0,0.101695988,0,0,7,138.1569233,76.21465577,6,0,7,0,0,0,2.890432259,140.4216002
8,1996,0,6.938585031,0,3,1,0,0,2,3,11.65141492,0,0,1,0,19.5811962,21.04324256,17.03815981,0,17,3,6,0,0,1,0,12,18.32261677,52.01860645,0,13.11138103
9,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1997,0,0,0,0,0,0,0,0,0,0,0,12.21215796,0,0,5.073528098,0,5,0,0,0,0,0,0,2,0,1,39.12368497,0,0,0
3,1997,0,0,1,0,0,0,0,0,0,0,0,35.15618433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1997,109,0,0,0,0,6,0,2,0,0,0,0,10.250771,2,12.06126727,30.0343666,0,0,17.25056186,20.78008746,10.11421348,0,0,0,34.16216274,9,16.12714617,0,0,2
7,1997,0,10,0,0,43.0851253,0,0,0,0,0,6.108715703,41.07565246,7,12,6,8.817381787,0,16.27472334,0,5.038490434,0,0,0,0,0,10,0,0,0,0
8,1997,92,8.017579759,0,0,0,0,9.833827591,1,25.9591827,12.84108059,0,0,6.781475106,5.045852468,0,0,0,0,0,0,24.15589758,3,9.0582807,1,1,0,0,0,18.99992853,0
9,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2,1998,0,0,0,0,0,0,0,0,0,0,0,12.1991948,0,0,15.0206152,0,0,0,0,0,0,0,0,0,0,0,0,1.933346928,0,0
3,1998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1998,0,0,0,0,0,0,0,0,0,0,2.992056042,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
6,1998,4,0,51.76797422,0,0,0,0,4,0,11,2,0,2,4,0,0,0,0,0,2,4,0,0,22.82562283,0,0,0,0,0,0
7,1998,0,28.87985412,35.11264546,0,22.95403282,123.6362957,31.43388683,0,40.09226581,2.174124077,17.09051506,0,15.21182573,0,0,0,0,0,8.927295149,16.9239572,41.38114668,37.22541177,10,42.00909974,12.88999003,11,0,5,6.032191346,0
8,1998,0,0,5.904982891,0,6.039713269,98.32577504,0,0,7.86141896,31.63287167,60.16832451,0,1,2,0,5.901812425,0,3,25.97870984,3.924075004,0,0,0,0,0,33.08571074,0,3,0,0
9,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.71832114,0,0,0,0,0,0
10,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
12,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.943627129,0,0,0,0,0,0,0,0,0,0,0,0
3,1999,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.15345824,0,0,0,0,0,0
6,1999,1,0,0,0,0,0,0,0,2,0,2,0,0,0,5.047497015,8.055648242,0,0,33.29493396,20.15381087,5,0,0,0,0,4.052066336,0,0,0,0
7,1999,2,207.1963867,45.14735439,2,2,0,0,0,22.97782422,0,1,0,29.0077129,2,3.133361038,20.01937779,6,6.322812938,15.94512894,0,2,17.97915669,4,17.0531302,0,7.073895227,0,0,0,0
8,1999,0,0,39.02173217,0,4,4,4.124838209,15.88417311,4,6,3.978793046,0,0,86.39437161,2,4.71542909,0,4,3,0,14.89233033,0,12.48924077,5,0,0,0,7,0,0
9,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2000,0,5,1,0,0,0,0,0,0,0,0,0.999212937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2000,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2000,12,0,0,0,0,0,0,0,0,0,10.43163165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2000,36,0,8.133804941,2,0,0,0,0,16,0,0,0,20.99880256,49.14826377,0,2,11.93818535,0,0,0,0,0,0,40.79128601,0,0,0,0,0,0
7,2000,8,44.35666855,0,1.953407586,0,28.00061238,2,4,0,0,0,2.905898049,0,0,15.90573419,15.95728801,2,85.61146477,0,0,20.25396445,34.02794036,29.77295635,0,5,0,6,5.047414713,10.92323207,18.86151012
8,2000,0,31.71259978,0,0,0,22.30507693,0,0,6,2,107.5750751,0,24.22319762,0,0,0,0,0,49.16451755,0,0,0,25.91083838,5,0,29.63404967,0,0,13,2
9,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2001,0,2,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2001,0,0,0,0,0,11.0473231,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.036512097,0,0,0,0,0
6,2001,0,0,10.37375057,0,0,0,0,0,13.03907806,1,4,0,29.1844347,0,4,12.11309628,0,0,34.18597088,5.078171691,0,0,0,0,0,0,0,8.035521529,3,0
7,2001,0,0,17.91170476,1,62.201996,17,8,121.4181225,0,0,3.113848002,57.17680625,0,0,0,0,0,21.92339852,2,0,16.27632572,37.97278563,2,0,56.98240208,24.89569175,2,0,131.0562211,14
8,2001,0,16.99938161,23.04661307,0,0,0,0,158.4343764,33.33411315,38.85501279,3,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,5,0
9,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97877307,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0
3,2002,0,2.91940135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2002,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
6,2002,0,0,0,7,0,0,0,0,0,52.19742223,19.82138716,0,0,27.89463554,0,0,50.02794479,0,0,0,2,0,0,0,0,0,0,6,0,0
7,2002,10,0,106.8002109,35.01051837,11,23.92985069,43.05509947,9.122713345,0,25.19419583,2,0,188.0895889,0,10.70663282,21.03593352,9.022930736,0,0,16.13869601,17.13022581,18.28672084,24.080528,108.441819,0,0,1,0,0,0
8,2002,25,0,0,0,22.93068273,0,0,0,0,3.978649502,0,0,6,0,50.8165352,55.17801447,33.87068319,0,0,0,0,0,4,0,0,0,0,0,0,0
9,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2,2003,0,0,0,0,0,0,0,0,0,0,0,40.6146943,0,0,2,0,0,0,3.111728872,0,0,0,0,0,0,0,0,0,0,0
3,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
6,2003,0,0,3,0,0,33.06754511,7.982956944,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16.86166078,0,14.76280755,0
7,2003,0,0,0,8.074068726,2,16.12715409,10,0,0,0,0,0,0,0,0,0,4,0,89.54123385,2,1,0,17.04319897,0,0,0,4,0,0,45.57821508
8,2003,0,0,0,2,0,0,10,0,0,9.960148765,0,0,0,12.59733369,12,12.91453495,7,0,0,0,3.08370752,0,0,0,10,16.99828353,6,11.22249195,0,0
9,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.963822805,0,0,0,0,0
10,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5.046227894,0,0,0,0,0
6,2004,0,0,4.743203732,0,2,0,0,0,0,0,0,0,27.97608134,7.981429665,0,0,0,0,0,2.042926525,0,0,0,0,0,5,2,5,0,2.938541569
7,2004,20,29.25801406,0,0,0,1.934337186,7.104872928,21.15407457,40.30897029,14.03507541,0,0,34.43790631,101.1877779,9.949519162,8,8.08153559,0,0,2,0,0,0,5.092565749,212.7454772,4,6.988728633,11.94221169,0,1
8,2004,0,2,24.99129044,18,0,4,0,22.86556546,0,0,2,0,18,31.83115854,0,0,0,40.25623264,0,1,16.99760199,6,0,5.029447723,26.81135147,0,0,24.88516915,0,1
9,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2005,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0
4,2005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2005,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
6,2005,0,0,49.60144501,5,0,0,0.96386779,3,0,16.99895548,0,0,0,0,8.995025521,7.109930252,0,0,0,0,2.081594883,0,0,21.28639254,12.07944965,0,0,0,0,0
7,2005,18,0,52.38127963,16.60719177,0,0,0,13.00827357,0,78.35209273,0,0,1,0,33.02886618,41.24764158,0,64.46175968,6,0,0,36.98836447,4.911464776,0,45.41415841,0,0,4,46.07921768,87.13129757
8,2005,7,0,7,14.81836911,97.08949239,0,0,0,4,0,3,0,0,4,30.69036012,37.06896115,6,0,0,0,0.997871156,0,0,0,56.79464633,0,0,0,1,57.74812669
9,2005,0,0,0,0,0,0,0,0,0,0,0,0,4.908467586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2006,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2006,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2006,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2006,0,0,0,19.04459105,3,15.13460403,0,0,4,0,5.89079273,0,8,9.912151475,0,0,0,0,28.05421289,0,16.01282294,0,0,0,0,0,0,2,0,2.091820407
7,2006,0,10,0,0,117.9372908,30.95230409,0,0,0,1,0,7.051236365,7.872122014,0,3,7,24.97770559,91.94948453,5.036064714,0,3,5,6,0,0,0,27.11548064,9.975580211,18,0
8,2006,0,0,0,0,0,164.2446658,0,6.119211936,3,0,3,0,0,2,0,28.2024307,29.89896057,18.90695357,0,27.8024931,0,0,0,0,2,0,0,0,0,98.10133587
9,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
10,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2007,0,0,0,0,0,0,0,0,0,0,0,5.02568218,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2007,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
6,2007,18,0,0,22.99932065,7.888219195,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0
7,2007,0,0,1.071134378,0,0,0,92.77317709,0,14.69561986,0,12,20.01708554,0,2,3,3,1,14.03291282,12.16105523,0,12.83521973,0,0,0,0.994449905,1,25.93078796,0,0,0
8,2007,0,0,0,0,3.160927792,0,4,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,120.1568319,31.16417769,0,0,0,0,0
9,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6.87846986,0,0,0
3,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0
4,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2008,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
6,2008,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,4,0,0,0,0,0,0,0,14.02963154,2,3,0,2,11,0
7,2008,8,4,10,8.99662023,0,0,0,46.28104685,0,1,40.25169441,0,0,0,15.03128833,15.22251476,0,20.07917168,1.964375624,10,45.36992621,0,14.98006834,2,0,2,0,44.23760145,7,0
8,2008,0,0,0,0,0,0,0,6,0,71.33596914,0,110.1604728,0,0,6,7,1,0,8.031334247,5.106616935,0,0,82.95099167,2,4,8.17626582,0,0,0,0
9,2008,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,0,1,0,0,0,0,0,0,0,0,0,13,0,0,15.88902612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2009,0,0,5,0,21.6250996,8.043443498,1,9.905124762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,35.71053381,0
7,2009,5,31.01044392,3,65.2168882,36.61316147,21.03841711,0,29.02591732,0,0,0,3,0,0,40.56164342,92,0,28.08523515,0,32.0838552,0,0,15,0,26.33684369,0,9,0,33.0812154,3
8,2009,0,0,0,3,0,0,0,0,0,0,0,0,0,21.97870741,0,0,0,0,0,0,0,17.79944673,16.15269745,0,2,11.79584212,0,0,0,0
9,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
